stop_id,stop_name,stop_lat,stop_lon,stop_desc
1880,King / Rockway Ctr.,43.439837,-80.466293,EasyGO1880
1881,King / Sydney,43.44116,-80.469717,EasyGO1881
1882,King / Ottawa,43.442125,-80.472067,EasyGO1882
1883,King / Borden,43.442782,-80.47349,EasyGO1883
1884,King / Stirling,43.444185,-80.476733,EasyGO1884
1885,King / Pandora,43.445193,-80.478753,EasyGO1885
1886,King / Cameron,43.446087,-80.480633,EasyGO1886
1887,King / Cedar,43.44735,-80.483574,EasyGO1887
1888,King / Frederick,43.44914,-80.487367,EasyGO1888
1889,King / Queen,43.44970484,-80.48869933,EasyGO1889
1890,King / Ontario,43.450445,-80.490607,EasyGO1890
1891,King / College,43.451509,-80.493726,EasyGO1891
1892,King / Francis,43.452292,-80.496107,EasyGO1892
1893,Victoria,43.452862,-80.497921,EasyGO1893
1894,King / Breithaupt,43.453725,-80.500792,EasyGO1894
1895,King / Wellington,43.454293,-80.502501,EasyGO1895
1896,King / Wellington,43.454549,-80.503249,EasyGO1896
1897,King / Agnes,43.455008,-80.504835,EasyGO1897
1898,King / Central Fresh Market,43.455978,-80.507828,EasyGO1898
1900,Grand River Hospital,43.457088,-80.511103,EasyGO1900
1902,King / Union,43.458475,-80.515339,EasyGO1902
1904,King / Allen,43.460267,-80.518952,EasyGO1904
1905,King / William,43.461687,-80.521262,EasyGO1905
1906,Uptown Waterloo,43.463842,-80.52188,EasyGO1906
1907,Uptown Waterloo,43.464092,-80.521908,EasyGO1907
1908,King / Erb,43.465333,-80.522305,EasyGO1908
1909,King / Bridgeport,43.467892,-80.523,EasyGO1909
1910,King / Elgin,43.470105,-80.523578,EasyGO1910
1911,King / Marshall,43.471913,-80.523932,EasyGO1911
1913,King / University,43.47604,-80.52479,EasyGO1913
1914,King / Hickory,43.477728,-80.525157,EasyGO1914
1915,King / Columbia,43.481803,-80.526007,EasyGO1915
1916,King / Weber,43.484995,-80.526667,EasyGO1916
1917,King / Blue Springs,43.487478,-80.527263,EasyGO1917
1918,King / Manulife,43.491207,-80.528023,EasyGO1918
1919,King / Hwy 85 Ramp,43.494987,-80.528827,EasyGO1919
1920,Northfield / Wissler,43.505215,-80.525552,EasyGO1920
1921,Northfield / Bridge,43.51125,-80.521492,EasyGO1921
1922,Bridge / Labrador,43.510022,-80.51924,EasyGO1922
1925,Eastbridge / Acadia,43.504145,-80.50813,EasyGO1925
1926,Eastbridge / Mayflower,43.504483,-80.505975,EasyGO1926
1927,Eastbridge / Bonavista,43.506133,-80.50193,EasyGO1927
1928,Eastbridge / Bonavista,43.508598,-80.50048,EasyGO1928
1929,Eastbridge / New Bedford,43.51062,-80.500477,EasyGO1929
1931,University / Lexington,43.5043,-80.496627,EasyGO1931
1932,Lexington / Malabar,43.502657,-80.49848,EasyGO1932
1933,Lexington / Bertha,43.501448,-80.50022,EasyGO1933
1935,Dansbury / Meadowvale,43.498284,-80.499227,EasyGO1935
1938,Auburn / University,43.490498,-80.491558,EasyGO1938
1939,Auburn / Percheron,43.48881875,-80.49030554,EasyGO1939
1940,Bridle / Dartmoor,43.486597,-80.485895,EasyGO1940
1941,Bridge / Bridgeport P.S.,43.484192,-80.486928,EasyGO1941
1942,Bridge / Woolwich,43.482767,-80.484757,EasyGO1942
1943,Lancaster / Jones,43.4816,-80.48313,EasyGO1943
1944,Lancaster / General,43.479282,-80.48452,EasyGO1944
1945,Lancaster / Lang,43.478062,-80.484493,EasyGO1945
1946,Bridgeport / Lancaster,43.476513,-80.485118,EasyGO1946
1947,Bridgeport / Mackie,43.475548,-80.487322,EasyGO1947
1948,Bridgeport / Lang,43.474952,-80.490273,EasyGO1948
1949,Bridgeport / Goldbeck,43.472563,-80.498712,EasyGO1949
1950,Bridgeport / Bluevale,43.472512,-80.501147,EasyGO1950
1951,Bridgeport / Margaret,43.472357,-80.504592,EasyGO1951
1952,Bridgeport / Ellis,43.471638,-80.508025,EasyGO1952
1953,Bridgeport / L'Harmonie,43.471198,-80.509963,EasyGO1953
1954,Bridgeport / Weber,43.469837,-80.51365,EasyGO1954
1955,Bridgeport / Devitt,43.46917,-80.515232,EasyGO1955
1956,Bridgeport / Peppler,43.468115,-80.520247,EasyGO1956
1957,King / Bridgeport,43.467337,-80.523077,EasyGO1957
1958,King / Erb,43.464927,-80.522385,EasyGO1958
1959,King / William,43.461685,-80.521525,EasyGO1959
1960,Caroline / Erb,43.463747,-80.524582,EasyGO1960
1961,Erb / Father David Bauer,43.46414,-80.525997,EasyGO1961
1962,Erb / Wells,43.463217,-80.528128,EasyGO1962
1963,Erb / Avondale,43.46226,-80.53032,EasyGO1963
1964,Erb / Beverley,43.461153,-80.5329,EasyGO1964
1965,Erb / Dietz,43.46018,-80.535143,EasyGO1965
1966,Erb / Westmount,43.459055,-80.537748,EasyGO1966
1967,Erb / Mcdougall,43.457447,-80.540497,EasyGO1967
1968,Erb / Mulberry,43.456514,-80.542359,EasyGO1968
1969,Erb / Amos,43.455717,-80.544418,EasyGO1969
1970,Erb / Culpepper,43.454637,-80.547535,EasyGO1970
1971,Erb / Churchill,43.453375,-80.551127,EasyGO1971
1972,Fischer-Hallman / Erb,43.45291,-80.553685,EasyGO1972
1973,Keats Way / Fischer-Hallman,43.457883,-80.55867,EasyGO1973
1974,Keats Way / Sandford Fleming,43.455993,-80.562198,EasyGO1974
1975,Keats Way / Sandford Fleming,43.456957,-80.564897,EasyGO1975
1976,Keats Way / Leighland,43.457638,-80.568322,EasyGO1976
1977,Keats Way / Beechwood,43.4567,-80.571037,EasyGO1977
1978,Keats Way / Erbsville,43.455908,-80.573273,EasyGO1978
1979,Path To Lausanne,43.452757,-80.57191,EasyGO1979
1980,Erbsville / Brandenburg,43.451332,-80.572178,EasyGO1980
1981,Erbsville / Chablis,43.450037,-80.572765,EasyGO1981
1982,Erb / Ira Needles,43.446511,-80.570329,EasyGO1982
1983,Erb / Erbsville,43.448022,-80.566038,EasyGO1983
1984,Erb / Gateview,43.450587,-80.558591,EasyGO1984
1985,Gateview / Westvale,43.450058,-80.557611,EasyGO1985
1986,Westvale / Heather Hill,43.44886,-80.558158,EasyGO1986
1987,Westvale / Foxhill,43.447772,-80.559623,EasyGO1987
1988,Westvale / Edenvalley,43.445863,-80.56014,EasyGO1988
1989,Thorndale / Westvale,43.443738,-80.55924,EasyGO1989
1990,Thorndale / Rosemeadow,43.444953,-80.556683,EasyGO1990
1991,Thorndale / Appledale,43.446045,-80.553957,EasyGO1991
1992,Fischer-Hallman / Thorndale,43.44868142,-80.55003257,EasyGO1992
1993,Fischer-Hallman / Westridge,43.45066,-80.551705,EasyGO1993
1994,Erb / Fischer-Hallman,43.452602,-80.55283,EasyGO1994
1995,Erb / Roosevelt,43.45385,-80.549322,EasyGO1995
1996,Erb / Culpepper,43.454545,-80.54732,EasyGO1996
1997,Erb / Amos,43.45524,-80.545303,EasyGO1997
1998,Erb / Mcdougall,43.456555,-80.541867,EasyGO1998
1999,Erb / Westmount,43.45949,-80.536275,EasyGO1999
2000,Erb / Dietz,43.460688,-80.533593,EasyGO2000
2001,Erb / Roslin,43.461487,-80.531728,EasyGO2001
2002,Erb / Avondale,43.462487,-80.529438,EasyGO2002
2003,Erb / Euclid,43.463198,-80.527782,EasyGO2003
2004,Erb / Caroline,43.464143,-80.525622,EasyGO2004
2005,Caroline /Father David Bauer,43.463347,-80.524432,EasyGO2005
2006,Erb / King,43.465277,-80.521843,EasyGO2006
2007,Erb / Willow,43.46573,-80.51812,EasyGO2007
2008,Erb / Moore,43.466657,-80.515267,EasyGO2008
2009,Erb / Devitt,43.467675,-80.513498,EasyGO2009
2010,Erb / Weber,43.468655,-80.510435,EasyGO2010
2011,Erb / Ellis,43.470035,-80.506308,EasyGO2011
2012,Erb / Cardinal,43.470758,-80.502435,EasyGO2012
2013,Erb / Terrystone,43.471672,-80.499165,EasyGO2013
2014,Bridgeport / Leander,43.474935,-80.489532,EasyGO2014
2015,Bridgeport / Mackie,43.475297,-80.487593,EasyGO2015
2016,Bridgeport / Lancaster,43.476208,-80.48544,EasyGO2016
2020,Lancaster / Lang,43.477923,-80.484325,EasyGO2020
2021,Lancaster / General,43.479285,-80.484325,EasyGO2021
2022,Bridge / Woolwich,43.482795,-80.484398,EasyGO2022
2023,Bridge / Bridgeport P.S.,43.484315,-80.486892,EasyGO2023
2024,Bridle / Dartmoor,43.486075,-80.486767,EasyGO2024
2025,Auburn / Exmoor,43.487045,-80.485708,EasyGO2025
2026,Auburn / Percheron,43.488975,-80.490265,EasyGO2026
2027,Auburn / University,43.49065,-80.491592,EasyGO2027
2030,Dansbury / Canterbury,43.498052,-80.499417,EasyGO2030
2031,Meadowvale / Dansbury,43.498785,-80.498918,EasyGO2031
2032,Meadowvale / Lexington,43.500373,-80.500822,EasyGO2032
2033,Lexington / Bertha,43.501295,-80.500282,EasyGO2033
2034,Lexington / Malabar,43.502877,-80.497958,EasyGO2034
2035,University / Lexington,43.504595,-80.496582,EasyGO2035
2038,Path To St. Luke,43.508662,-80.500663,EasyGO2038
2039,Eastbridge / Windjammer,43.505638,-80.503407,EasyGO2039
2040,Eastbridge / Mayflower,43.504567,-80.50592,EasyGO2040
2041,Eastbridge / Acadia,43.504167,-80.50841,EasyGO2041
2042,Bridge / Chesapeake,43.505628,-80.510583,EasyGO2042
2044,Bridge / Labrador,43.51014,-80.519108,EasyGO2044
2045,King / Waterloo Inn,43.489672,-80.527735,EasyGO2045
2046,Conestogo / Colby,43.499703,-80.537457,EasyGO2046
2047,Conestogo / Durward,43.498483,-80.536587,EasyGO2047
2048,483 Conestogo Rd. W.,43.495753,-80.532875,EasyGO2048
2049,Conestogo / Bauer,43.496408,-80.531728,EasyGO2049
2050,Conestogo / King,43.498554,-80.532046,EasyGO2050
2051,Conestogo / King,43.498617,-80.53218,EasyGO2051
2052,Conestogo / Bauer,43.495837,-80.532947,EasyGO2052
2053,530 Conestogo Rd.,43.496668,-80.535205,EasyGO2053
2054,Conestogo / Durward,43.498572,-80.536503,EasyGO2054
2055,Conestogo / Northfield,43.499713,-80.537278,EasyGO2055
2060,Wyman / Colby,43.504283,-80.538005,EasyGO2060
2061,Rupert / Northland,43.506978,-80.53429,EasyGO2061
2062,Bathurst / Rupert,43.509382,-80.536043,EasyGO2062
2063,Bathurst / Rankin,43.510357,-80.53335,EasyGO2063
2064,Mcmurray / Bathurst,43.510798,-80.530778,EasyGO2064
2065,Mcmurray / Northland,43.509048,-80.528827,EasyGO2065
2066,Mcmurray / Frobisher,43.507282,-80.526847,EasyGO2066
2067,Frobisher / Davenport,43.505286,-80.529518,EasyGO2067
2068,Weber / Northfield,43.497602,-80.550452,EasyGO2068
2069,Northlake / Black Forest,43.502243,-80.556958,EasyGO2069
2070,Northlake / Fern,43.501218,-80.559893,EasyGO2070
2071,Northlake / Twinflower,43.498978,-80.564012,EasyGO2071
2072,Northlake / Burning Bush,43.497628,-80.567238,EasyGO2072
2073,Northlake / Conservation,43.495625,-80.566,EasyGO2073
2074,Conservation / Westmount,43.494307,-80.569652,EasyGO2074
2075,Conservation / Coldstream,43.49278,-80.573982,EasyGO2075
2077,Lake Louise / Glacier,43.49462,-80.577215,EasyGO2077
2078,Lake Louise / Osprey,43.496635,-80.572073,EasyGO2078
2079,Conservation / Westmount,43.494597,-80.56843,EasyGO2079
2080,Northlake / Conservation,43.495908,-80.566085,EasyGO2080
2081,Northlake / Twinflower,43.498635,-80.564637,EasyGO2081
2082,Northlake / Monarch,43.500217,-80.561388,EasyGO2082
2083,Northlake / Black Forest,43.502195,-80.556478,EasyGO2083
2084,Weber / Northfield,43.497617,-80.55065,EasyGO2084
2086,University / Woolwich St.,43.514277,-80.498555,EasyGO2086
2087,University / New Hampshire,43.51567,-80.500062,EasyGO2087
2088,Northfield / Wissler,43.505112,-80.525867,EasyGO2088
2089,King / Northfield,43.502133,-80.533728,EasyGO2089
2090,King / Northland,43.504827,-80.536775,EasyGO2090
2091,Farmers Market/ Benjamin,43.510057,-80.555878,EasyGO2091
2092,King / Henry,43.532993,-80.554562,EasyGO2092
2093,King / Cedar,43.537857,-80.553773,EasyGO2093
2094,King / Front,43.54058,-80.553365,EasyGO2094
2095,King / Northland,43.505035,-80.537332,EasyGO2095
2096,King / Northfield,43.50141,-80.533218,EasyGO2096
2097,Beverly / Dundas,43.366438,-80.305462,EasyGO2097
2098,Beverly/Samuelson,43.368718,-80.304048,EasyGO2098
2099,Samuelson / Beverly,43.370495,-80.303505,EasyGO2099
2100,Moscrip / Bronson,43.371253,-80.306917,EasyGO2100
2101,Elmwood / Brock,43.373232,-80.310385,EasyGO2101
2102,Elmwood / Jarvis,43.374737,-80.313247,EasyGO2102
2103,Elmwood / Brooklyne,43.376517,-80.316632,EasyGO2103
2104,Avenue / Gail,43.37835,-80.31090776,EasyGO2104
2105,Strasburg / Forest Glen Plaza,43.41396853,-80.47756831,EasyGO2105
2108,Elgin / Avenue,43.37845,-80.306377,EasyGO2108
2109,Elgin / Winter,43.376767,-80.305702,EasyGO2109
2110,Elgin / Galt,43.37394,-80.303458,EasyGO2110
2111,Elgin / Bronson,43.372402,-80.302885,EasyGO2111
2112,Clyde / Mill Creek,43.370977,-80.299903,EasyGO2112
2113,Franklin / Clyde,43.370785,-80.295112,EasyGO2113
2114,470 Franklin Blvd.,43.367685,-80.293018,EasyGO2114
2115,Franklin / Savage,43.365368,-80.292183,EasyGO2115
2116,Hilltop / Franklin,43.364393,-80.292462,EasyGO2116
2117,Hilltop / Alison,43.363898,-80.29488,EasyGO2117
2118,Lauris / Linnwood,43.362743,-80.296988,EasyGO2118
2119,Dundas / Dundas Lane,43.36271,-80.300677,EasyGO2119
2120,Chalmers / Dundas,43.362302,-80.301588,EasyGO2120
2121,Chalmers / Mcnaughton,43.360875,-80.300992,EasyGO2121
2122,Mcnaughton / Lincoln,43.36028,-80.302915,EasyGO2122
2123,Mcnaughton / Oak,43.359977,-80.305647,EasyGO2123
2124,Mcnaughton / Shade,43.360653,-80.307572,EasyGO2124
2125,Main / Harris,43.358887,-80.310477,EasyGO2125
2126,Grand / Victoria,43.352117,-80.317157,EasyGO2126
2127,Crombie / Grand,43.350933,-80.317177,EasyGO2127
2128,Middleton / Francis,43.348248,-80.318088,EasyGO2128
2129,First / Caen,43.346895,-80.319773,EasyGO2129
2130,Stanley / Glenmorris,43.347443,-80.322063,EasyGO2130
2131,Stanley / Tait,43.346782,-80.325512,EasyGO2131
2132,Stanley / St. Andrews,43.346495,-80.328495,EasyGO2132
2133,St. Gregorys / Caledon,43.348208,-80.328343,EasyGO2133
2134,Woodside / Victoria,43.349505,-80.329312,EasyGO2134
2135,142 Woodside Ave.,43.35025,-80.331962,EasyGO2135
2136,Woodside / Cedar,43.350632,-80.333678,EasyGO2136
2137,Southgate / Day,43.35215,-80.334337,EasyGO2137
2138,Churchill / Dale,43.353335,-80.333777,EasyGO2138
2139,Hillcrest / Churchill,43.354035,-80.33225,EasyGO2139
2140,Hillcrest / Highland,43.356112,-80.332932,EasyGO2140
2141,Salisbury / Southgate,43.356545,-80.336592,EasyGO2141
2142,Salisbury / Murray,43.356782,-80.339105,EasyGO2142
2143,Kent / Salisbury,43.355227,-80.341738,EasyGO2143
2144,Kent / Hillsboro,43.353403,-80.340965,EasyGO2144
2145,Kent / Sim,43.352287,-80.340915,EasyGO2145
2146,Kent / Cedar,43.349883,-80.339482,EasyGO2146
2147,Cedar / Southwood,43.350165,-80.336583,EasyGO2147
2148,Cedar / Woodside,43.35057,-80.334265,EasyGO2148
2149,Woodside / Cedar,43.349988,-80.332693,EasyGO2149
2150,Woodside / Victoria,43.349245,-80.329338,EasyGO2150
2151,St. Gregorys / St. Andrews,43.347905,-80.327917,EasyGO2151
2152,Stanley / Borden,43.346312,-80.328045,EasyGO2152
2153,Stanley / Tait,43.34668,-80.325525,EasyGO2153
2154,Stanley / Glenmorris,43.34732,-80.32223,EasyGO2154
2155,First / Caen,43.34682,-80.319702,EasyGO2155
2156,Middleton / Francis,43.348587,-80.318055,EasyGO2156
2157,Crombie / Grand,43.350916,-80.316834,EasyGO2157
2158,Grand / Cedar,43.353032,-80.31729,EasyGO2158
2159,Ainslie / Veterans,43.354475,-80.313477,EasyGO2159
2160,Oak / Main,43.357267,-80.30718,EasyGO2160
2161,Rich / Lincoln,43.358565,-80.30246,EasyGO2161
2162,Pollock / Lincoln,43.357968,-80.301578,EasyGO2162
2163,Pollock / Chalmers,43.358412,-80.300123,EasyGO2163
2164,Pollock / Elgin,43.358893,-80.297777,EasyGO2164
2165,Elgin / Dundas,43.360845,-80.298112,EasyGO2165
2166,Elgin / Linnwood,43.362018,-80.298598,EasyGO2166
2167,Elgin / Manchester,43.365038,-80.299832,EasyGO2167
2168,Elgin / Marion,43.366563,-80.300438,EasyGO2168
2169,Alison / Elgin,43.368168,-80.300328,EasyGO2169
2170,Alison / Radford,43.368808,-80.297187,EasyGO2170
2171,Alison / Lauris,43.367032,-80.29479,EasyGO2171
2172,Alison / Hilltop,43.364433,-80.29376,EasyGO2172
2173,Hilltop / Franklin,43.36435,-80.292267,EasyGO2173
2174,Franklin / Green Gate,43.356878,-80.286255,EasyGO2174
2175,Franklin / Dundas,43.354892,-80.287357,EasyGO2175
2176,Dundas / Franklin,43.355755,-80.289117,EasyGO2176
2177,Elgin / Elliott,43.35494,-80.295902,EasyGO2177
2178,Elgin / South,43.353702,-80.295403,EasyGO2178
2179,Elgin / Woolley,43.351875,-80.29467,EasyGO2179
2180,Elgin / Champlain,43.348192,-80.293223,EasyGO2180
2181,Champlain / Brierdale,43.34704,-80.296975,EasyGO2181
2182,Champlain / Christopher,43.346553,-80.298995,EasyGO2182
2183,Christopher / Foster,43.348447,-80.300417,EasyGO2183
2184,Christopher / Ballantyne,43.350428,-80.301195,EasyGO2184
2185,Christopher / Elliott,43.353953,-80.30261,EasyGO2185
2186,Main / Water,43.359037,-80.315072,EasyGO2186
2187,North Square / Grand,43.359225,-80.31783,EasyGO2187
2188,George / Blair,43.361503,-80.318717,EasyGO2188
2189,George / Hobson,43.363587,-80.318665,EasyGO2189
2190,George / James,43.366572,-80.320853,EasyGO2190
2191,Sunset / Saxony,43.368322,-80.324853,EasyGO2191
2192,Sunset / Bismark,43.370475,-80.326118,EasyGO2192
2193,Sunset / Blair Road P.S.,43.37258,-80.327552,EasyGO2193
2194,Sunset / Clearview,43.373758,-80.330522,EasyGO2194
2195,Clearview / Blair,43.372443,-80.33362,EasyGO2195
2196,Blair / Bismark,43.370847,-80.332097,EasyGO2196
2197,Blair / Kenmore,43.369503,-80.330407,EasyGO2197
2198,Blair / Sherwood,43.367765,-80.32828,EasyGO2198
2199,Blair / Grant,43.366732,-80.327037,EasyGO2199
2200,Blair / James,43.363907,-80.322992,EasyGO2200
2201,Blenheim / Lansdowne,43.361612,-80.32138,EasyGO2201
2202,Blenheim / Vair,43.361587,-80.325605,EasyGO2202
2203,Parkwood / Blenheim,43.359542,-80.332065,EasyGO2203
2204,Salisbury / Corwin,43.357222,-80.332275,EasyGO2204
2205,Hillcrest / Highland,43.356268,-80.333147,EasyGO2205
2206,Hillcrest / Churchill,43.353757,-80.332297,EasyGO2206
2207,Churchill / Westgate,43.35389,-80.330515,EasyGO2207
2208,Churchill / Forest,43.354722,-80.326698,EasyGO2208
2209,Churchill / Barrie,43.354715,-80.325333,EasyGO2209
2210,Churchill / Brant,43.354713,-80.32269,EasyGO2210
2211,St. Andrews / Grand,43.356507,-80.317897,EasyGO2211
2212,Main / Mill,43.358818,-80.313267,EasyGO2212
2213,Main / Bruce,43.356925,-80.307672,EasyGO2213
2214,Main / Peck,43.356562,-80.304448,EasyGO2214
2215,Main / Lincoln,43.356247,-80.301283,EasyGO2215
2216,Main / Elgin,43.356565,-80.296663,EasyGO2216
2217,Main / Franklin,43.358248,-80.286907,EasyGO2217
2218,Path To Elliott,43.353522,-80.288838,EasyGO2218
2219,Franklin / Morning,43.351493,-80.289607,EasyGO2219
2220,Champlain / Franklin,43.348318,-80.287612,EasyGO2220
2221,Champlain / Carlos,43.34919,-80.284602,EasyGO2221
2222,Lisbon Pines / Champlain,43.34955,-80.281205,EasyGO2222
2223,Lisbon Pines / Santa Maria,43.34646,-80.280827,EasyGO2223
2224,Lisbon Pines / Myers,43.344857,-80.280268,EasyGO2224
2225,Gatehouse / Mcnichol,43.343165,-80.279163,EasyGO2225
2226,Gatehouse / Wheeler,43.341312,-80.280263,EasyGO2226
2227,Gatehouse / Flockhart,43.341585,-80.282627,EasyGO2227
2228,Gatehouse / Myers,43.34372,-80.284105,EasyGO2228
2229,Myers / Franklin,43.343637,-80.285745,EasyGO2229
2230,Myers / Elgin,43.342687,-80.291482,EasyGO2230
2231,Myers / Greenbrier,43.342247,-80.29406,EasyGO2231
2233,Christopher / Myers,43.341467,-80.300803,EasyGO2233
2234,Christopher / Tutton,43.343933,-80.300675,EasyGO2234
2235,Champlain / Christopher,43.346338,-80.30014,EasyGO2235
2236,Mcdonald / Dorset,43.34624,-80.303125,EasyGO2236
2237,Glenview / Mcdonald,43.348073,-80.304885,EasyGO2237
2238,Glenview / Henry,43.347335,-80.308947,EasyGO2238
2239,Glenview / Albert,43.347108,-80.310308,EasyGO2239
2240,Albert / Ballantyne,43.348713,-80.311027,EasyGO2240
2241,Ballantyne / Mckay,43.34949,-80.307065,EasyGO2241
2242,Mckay / South,43.350935,-80.30739,EasyGO2242
2243,Centre / Elliott,43.352802,-80.308572,EasyGO2243
2244,Centre / Concession,43.354058,-80.308945,EasyGO2244
2245,Grand / South Square,43.358507,-80.317615,EasyGO2245
2246,St. Andrews / George,43.35655,-80.318213,EasyGO2246
2247,St. Andrews / Fraser,43.354432,-80.321975,EasyGO2247
2248,St. Andrews / Cedar,43.352678,-80.323575,EasyGO2248
2249,Westgate Ctr.,43.351563,-80.329355,EasyGO2249
2250,Southwood / Cedar,43.349765,-80.336212,EasyGO2250
2251,Southwood / Westwood,43.346472,-80.335105,EasyGO2251
2252,Southwood / Wedgewood,43.344835,-80.334095,EasyGO2252
2253,Wedgewood / Grand Ridge,43.342925,-80.337522,EasyGO2253
2254,Grand Ridge / Mark,43.341558,-80.33595,EasyGO2254
2255,Grand Ridge / St. Andrews,43.340738,-80.334135,EasyGO2255
2256,Stirling Macgregor,43.338893,-80.33241,EasyGO2256
2257,Grand Ridge / Oak Hill,43.336473,-80.330733,EasyGO2257
2258,Culham / Ridgewood,43.339553,-80.329757,EasyGO2258
2259,Culham / Ridgewood,43.340012,-80.327078,EasyGO2259
2260,Culham / Tait,43.340993,-80.32386,EasyGO2260
2261,Tait / Fourth,43.343533,-80.324195,EasyGO2261
2262,Fourth / Vincent,43.342903,-80.327752,EasyGO2262
2263,Fourth / St. Andrews,43.34317,-80.331443,EasyGO2263
2264,Southwood / St. Andrews,43.344695,-80.331595,EasyGO2264
2265,Southwood / Westwood,43.346087,-80.334843,EasyGO2265
2266,Southwood / Cedar,43.350137,-80.336173,EasyGO2266
2267,Westgate Ctr.,43.351588,-80.328497,EasyGO2267
2268,Grand / South Square,43.35859,-80.317492,EasyGO2268
2269,Christopher / Elliott,43.354137,-80.302748,EasyGO2269
2270,Christopher / South,43.352072,-80.301957,EasyGO2270
2271,Ballantyne / East,43.350275,-80.302827,EasyGO2271
2272,Ballantyne / Mcdonald,43.349923,-80.304908,EasyGO2272
2273,Ballantyne / Mckay,43.349588,-80.306918,EasyGO2273
2274,Mckay / Glenview,43.347808,-80.306497,EasyGO2274
2275,Glenview / Mcdonald,43.347993,-80.304617,EasyGO2275
2276,Mcdonald / Dorset,43.346405,-80.303265,EasyGO2276
2277,Champlain / Christopher,43.346242,-80.299985,EasyGO2277
2278,Christopher / Tutton,43.343818,-80.300958,EasyGO2278
2279,Christopher / Myers,43.341327,-80.300928,EasyGO2279
2280,Myers / Woodland,43.340192,-80.306097,EasyGO2280
2281,Edgemere / Sandalwood,43.339282,-80.307928,EasyGO2281
2282,Edgemere / Ploughmans,43.338035,-80.307013,EasyGO2282
2283,Edgemere / Langlaw,43.335867,-80.306327,EasyGO2283
2284,Langlaw / Enfield,43.336132,-80.30371,EasyGO2284
2285,Christopher / Wheatland,43.338007,-80.29948,EasyGO2285
2286,Christopher / Myers,43.340515,-80.300523,EasyGO2286
2287,Myers / Lorraine,43.3415,-80.297702,EasyGO2287
2288,Myers / Greenbrier,43.342228,-80.293497,EasyGO2288
2289,Myers / Cheese Factory,43.3426,-80.2912,EasyGO2289
2290,Myers / Franklin,43.342993,-80.288967,EasyGO2290
2291,Franklin / Myers,43.34378,-80.287082,EasyGO2291
2292,Franklin / Copperfield,43.34672,-80.288238,EasyGO2292
2293,Champlain / Bakersfield,43.348497,-80.289428,EasyGO2293
2294,Champlain / Elgin,43.348058,-80.291935,EasyGO2294
2295,Elgin / Woolley,43.351428,-80.294362,EasyGO2295
2296,Waterloo / Guelph,43.45993933,-80.50288706,EasyGO2296
2297,Elgin / Elliott,43.354412,-80.295585,EasyGO2297
2298,Elgin / Main,43.356437,-80.296402,EasyGO2298
2299,South / Chalmers,43.35311694,-80.29765853,EasyGO2299
2300,Chalmers / Main,43.356033,-80.298927,EasyGO2300
2301,Main / Lowrey,43.35629,-80.300775,EasyGO2301
2302,Main / Cathay,43.356538,-80.303102,EasyGO2302
2303,Main / Arthur White,43.356812,-80.30622,EasyGO2303
2304,Main / Spruce,43.357148,-80.307967,EasyGO2304
2305,Waterloo / Peltz,43.46115572,-80.50451466,EasyGO2305
2306,Moore / Roger,43.46141455,-80.50917914,EasyGO2306
2307,Waterloo / Peltz,43.46103138,-80.5045196,EasyGO2307
2308,Homer Watson,43.387473,-80.411953,EasyGO2308
2309,Waterloo / Guelph,43.45979759,-80.50290472,EasyGO2309
2310,Cherry Blossom / Barnes,43.415303,-80.383427,EasyGO2310
2311,Shanley / Moore,43.45665023,-80.50213401,EasyGO2311
2312,Cherry Blossom / Fountain,43.4126,-80.3751,EasyGO2312
2314,Fountain / Toyota Gate 1,43.41628,-80.37569,EasyGO2314
2315,Fountain / Toyota Gate 2,43.418968,-80.376648,EasyGO2315
2316,Loblaws,43.42906,-80.379022,EasyGO2316
2317,Maple Grove / Fountain,43.423803,-80.38154,EasyGO2317
2318,Maple Grove / Cherry Blossom,43.41642497,-80.38766914,EasyGO2318
2319,Weber / Queen,43.45187,-80.487045,EasyGO2319
2320,Queen / Ahrens,43.453217,-80.486393,EasyGO2320
2321,Queen / Margaret,43.454655,-80.485306,EasyGO2321
2322,Queen / St. Leger,43.456765,-80.483491,EasyGO2322
2323,Queen / Lancaster,43.457837,-80.482622,EasyGO2323
2324,Victoria / Chestnut,43.459177,-80.480408,EasyGO2324
2325,Victoria / Filbert,43.459703,-80.478782,EasyGO2325
2326,Victoria / Indiana,43.460332,-80.4766,EasyGO2326
2328,Edna / Frederick,43.458682,-80.473337,EasyGO2328
2329,River / Frederick,43.46239,-80.461832,EasyGO2329
2330,River / Victoria,43.464092,-80.464303,EasyGO2330
2331,Victoria / Turner,43.46496,-80.461597,EasyGO2331
2332,Victoria / Frederick,43.46545,-80.459997,EasyGO2332
2333,Victoria / Frederick,43.466243,-80.457423,EasyGO2333
2334,1151 Victoria St.,43.466718,-80.45592,EasyGO2334
2335,Victoria / Forfar,43.46738,-80.453823,EasyGO2335
2336,Victoria / Natchez,43.468417,-80.450663,EasyGO2336
2337,1373 Victoria St.,43.469538,-80.447385,EasyGO2337
2338,Victoria / Smetana,43.47066,-80.44408,EasyGO2338
2339,Lackner / Victoria,43.470947,-80.440882,EasyGO2339
2340,Path To Georgian,43.46836,-80.438798,EasyGO2340
2341,Keewatin / Georgian,43.46463,-80.438603,EasyGO2341
2342,Keewatin / Heritage,43.463555,-80.44176,EasyGO2342
